status,state,city,street,last_checked,longitude,latitude,scraped_datetime
working,OH,Marysville,1080 Charles Ln,9/22/2022 16:31,-83.350946,40.236856,9/22/2022 17:00
working,OH,Fostoria,620 N County Line St,9/22/2022 16:31,-83.420582,41.164734,9/22/2022 17:00
working,MI,Detroit,21640 Grand River Avenue,9/22/2022 16:31,-83.255989,42.416267,9/22/2022 17:00
working,MI,Dearborn,25341 Michigan Ave At Gulley,9/22/2022 16:31,-83.285141,42.297031,9/22/2022 17:00
working,NC,Wilmington,6860 Market St,9/22/2022 16:31,-77.829209,34.261771,9/22/2022 17:00
broken,MI,Redford,11310 Telegraph Rd,9/22/2022 16:31,-83.275002,42.36927,9/22/2022 17:00
working,MI,Imlay City,635 South Cedar,9/22/2022 16:31,-83.071215,43.016197,9/22/2022 17:00
working,MI,Monroe,1180 Dixie Highway,9/22/2022 16:31,-83.365288,41.924881,9/22/2022 17:00
working,MI,Detroit,22021 West 8 Mile Road,9/22/2022 16:31,-83.259987,42.442883,9/22/2022 17:00
working,MI,Rochester Hills,2985 Walton Blvd,9/22/2022 16:31,-83.192772,42.68,9/22/2022 17:00
working,NC,Wilmington,2541 Castle Hayne Rd,9/22/2022 16:31,-77.921495,34.288107,9/22/2022 17:00
broken,MI,Redford,15301 Telegraph Road,9/22/2022 16:31,-83.277437,42.400659,9/22/2022 17:00
inactive,OH,Marysville,17781 State Route 31,7/10/2021 3:46,-83.374463,40.260171,9/22/2022 17:00
inactive,KY,Louisa,Us-23 New And Route 3,7/10/2021 22:04,-82.627443,38.125412,9/22/2022 17:00
inactive,MI,Redford Township,25830 Plymouth Rd,7/10/2021 21:52,-83.295776,42.371326,9/22/2022 17:00
inactive,MI,Romulus,9273 Middlebelt Rd,7/10/2021 21:59,-83.326973,42.237766,9/22/2022 17:00
working,VA,Chilhowie,309 S Whitetop Rd,9/22/2022 16:30,-81.680892,36.797614,9/22/2022 17:00
working,MI,Southfield,24480 Telegraph Rd,9/22/2022 16:30,-83.279076,42.469036,9/22/2022 17:00
working,MI,Auburn Hills,3420 E Walton,9/22/2022 16:31,-83.22242,42.678322,9/22/2022 17:00
working,MI,Monroe,1001 South Monroe Street,9/22/2022 16:30,-83.404945,41.906784,9/22/2022 17:00
working,NC,Salisbury,704 E Innes St,9/22/2022 16:30,-80.46306,35.662014,9/22/2022 17:00
working,MI,Romulus,8019 Merriman Rd,9/22/2022 16:30,-83.347023,42.246231,9/22/2022 17:00
broken,NC,Wilmington,1415 Commonwealth Ave,9/22/2022 16:31,-77.830401,34.227141,9/22/2022 17:00
working,MI,Monroe,1533 N Telegraph Rd,9/22/2022 16:30,-83.404922,41.942574,9/22/2022 17:00
working,MI,Detroit,Wayne County Airport Authority,9/22/2022 16:30,-83.357057,42.208109,9/22/2022 17:00
broken,MI,Garden City,2205 Middlebelt Rd,9/22/2022 16:30,-83.331482,42.32489,9/22/2022 17:00
working,NC,Salisbury,1957 Jake Alexander Boulevard West,9/22/2022 16:31,-80.513369,35.693594,9/22/2022 17:00
working,OH,Portsmouth,4587 Old Scioto Trl,9/22/2022 16:30,-82.984368,38.788366,9/22/2022 17:00
working,OH,Portsmouth,2624 Gallia Street,9/22/2022 16:30,-82.964496,38.739691,9/22/2022 17:00
working,OH,Perrysburg,3430 Libbey Rd,9/22/2022 16:30,-83.462233,41.522693,9/22/2022 17:00
working,MI,Auburn Hills,1481 Opdyke Rd,9/22/2022 16:31,-83.246414,42.663528,9/22/2022 17:00
working,NC,Wilmington,4301 Market St,9/22/2022 16:30,-77.891595,34.242858,9/22/2022 17:00
broken,MI,Redford,26990 Grand River Ave,9/22/2022 16:30,-83.311302,42.438656,9/22/2022 17:00
working,MI,Livonia,11800 Middlebelt Rd,9/22/2022 16:30,-83.332458,42.37188,9/22/2022 17:00
broken,MI,Southfield,28670 Northwestern Hwy,9/22/2022 16:31,-83.30366,42.499131,9/22/2022 17:00
working,MI,Auburn Hills,4435 Lapeer Road,9/22/2022 16:30,-83.243359,42.707574,9/22/2022 17:00
broken,NC,Red Springs,613 E 4th Ave,9/22/2022 16:30,-79.173732,34.811155,9/22/2022 17:00
inactive,KY,Inez,72 Blacklog Rd,6/7/2022 17:09,-82.515235,37.85441,9/22/2022 17:00
broken,MI,Livonia,15399 Middlebelt Road,9/22/2022 16:31,-83.335129,42.398914,9/22/2022 17:00
working,NC,Salisbury,601 Jake Alexander Blvd,9/22/2022 16:30,-80.500624,35.6628,9/22/2022 17:00
working,MI,Westland,31355 Joy Rd,9/22/2022 16:30,-83.350334,42.353867,9/22/2022 17:00
working,MI,Pontiac,44961 Woodward Ave,9/22/2022 16:30,-83.279762,42.619251,9/22/2022 17:00
working,OH,London,915 State Route 42 Ne,9/22/2022 16:31,-83.379158,39.951766,9/22/2022 17:00
working,MI,Romulus,9777 Wayne Road,9/22/2022 16:30,-83.385193,42.233105,9/22/2022 17:00
working,NC,Wilmington,822 S College Rd,9/22/2022 16:30,-77.885451,34.219148,9/22/2022 17:00
working,OH,Oregon,2908 Navarre Ave,9/22/2022 16:30,-83.479021,41.636136,9/22/2022 17:00
working,MI,Lake Orion,435 S Broadway,9/22/2022 16:31,-83.238731,42.777615,9/22/2022 17:00
working,VA,Vansant,Us Highway 460,9/22/2022 16:30,-82.104041,37.23538,9/22/2022 17:00
working,MI,Bloomfield Hills,2209 S Telegraph,9/22/2022 16:30,-83.29496,42.605999,9/22/2022 17:00
working,OH,Northwood,2700 Woodville Rd,9/22/2022 16:30,-83.485817,41.615731,9/22/2022 17:00
working,NC,Richfield,121 N Highway 49,9/22/2022 16:31,-80.266947,35.472229,9/22/2022 17:00
broken,OH,Toledo,5210 N Summit St,9/22/2022 16:30,-83.478502,41.716852,9/22/2022 17:00
working,MI,Wayne,35111 Michigan Ave W,9/22/2022 16:30,-83.384442,42.282002,9/22/2022 17:00
working,MI,Westland,33921 Ford Rd,9/22/2022 16:30,-83.375038,42.324188,9/22/2022 17:00
working,MI,Pontiac,520 East Walton,9/22/2022 16:31,-83.281338,42.676943,9/22/2022 17:00
broken,NC,North Wilkesboro,1430 2nd St,9/22/2022 16:30,-81.144892,36.177789,9/22/2022 17:00
inactive,MI,Westland,1675 S Wayne Rd,9/22/2022 16:30,-83.387581,42.295963,9/22/2022 17:00
working,MI,Westland,34900 Warren Ave,9/22/2022 16:30,-83.384247,42.339432,9/22/2022 17:00
working,NC,Rockwell,8775 Hwy 52  Main Street,9/22/2022 16:31,-80.41523,35.561655,9/22/2022 17:00
working,MI,Farmington Hills,24020 Orchard Lake Rd,9/22/2022 16:30,-83.356476,42.468674,9/22/2022 17:00
working,NC,Wilmington,2702 S College Rd,9/22/2022 16:30,-77.889359,34.197651,9/22/2022 17:00
working,NC,Leland,108 Village Rd,9/22/2022 16:30,-77.996516,34.233994,9/22/2022 17:00
working,MI,Livonia,19311 Farmington Rd,9/22/2022 16:31,-83.375725,42.428192,9/22/2022 17:00
working,MI,Sylvan Lake,2234 Orchard Lake Rd,9/22/2022 16:30,-83.328239,42.612301,9/22/2022 17:00
working,OH,Toledo,1560 E Alexis Rd,9/22/2022 16:30,-83.509191,41.72254,9/22/2022 17:00
working,NC,Albemarle,1906 Us Hwy 52 N,9/22/2022 16:30,-80.193189,35.386526,9/22/2022 17:00
working,MI,Auburn Hills,3950 Baldwin Rd,9/22/2022 16:31,-83.305588,42.701603,9/22/2022 17:00
broken,MI,Farmington Hills,31325 Orchard Lake Rd,9/22/2022 16:30,-83.360718,42.527325,9/22/2022 17:00
working,OH,Toledo,90 Main St,9/22/2022 16:30,-83.524197,41.648567,9/22/2022 17:00
working,MI,Marlette,3430 Main St,9/22/2022 16:30,-83.080292,43.31945,9/22/2022 17:00
working,NC,Lumberton,5000 Fayetteville Rd,9/22/2022 16:31,-79.001081,34.664099,9/22/2022 17:00
working,MI,Westland,38418 Ford Rd,9/22/2022 16:30,-83.418823,42.324303,9/22/2022 17:00
working,MI,Oxford,655 N Lapeer,9/22/2022 16:30,-83.273404,42.837318,9/22/2022 17:00
working,NC,Salisbury,Peeler Rd And Lane Pkwy  I85 Exit 71,9/22/2022 16:30,-80.517449,35.608807,9/22/2022 17:00
working,NC,Wilmington,2543 Carolina Beach Rd,9/22/2022 16:31,-77.934086,34.192003,9/22/2022 17:00
working,MI,Livonia,38015 Ann Arbor Rd,9/22/2022 16:30,-83.415993,42.361485,9/22/2022 17:00
working,OH,Toledo,567 Manhattan Blvd,9/22/2022 16:30,-83.53253,41.686868,9/22/2022 17:00
working,MI,Canton Township,40241 Michigan Ave,9/22/2022 16:30,-83.435394,42.27914,9/22/2022 17:00
working,NC,Albemarle,1820 E Main St,9/22/2022 16:31,-80.166911,35.348829,9/22/2022 17:00
working,OH,Toledo,1520 Cherry St,9/22/2022 16:30,-83.537227,41.663977,9/22/2022 17:00
working,MI,Waterford,2450 Dixie Hwy,9/22/2022 16:30,-83.335251,42.67062,9/22/2022 17:00
broken,MI,Farmington Hills,35242 Grand River Ave,9/22/2022 16:30,-83.394892,42.469641,9/22/2022 17:00
working,MI,Waterford,3205 Elizabeth Lake Rd,9/22/2022 16:31,-83.349243,42.638924,9/22/2022 17:00
working,NC,Leland,1111 New Point Boulevard,9/22/2022 16:30,-78.024702,34.212001,9/22/2022 17:00
working,OH,Toledo,1540 Broadway St,9/22/2022 16:30,-83.556675,41.631213,9/22/2022 17:00
working,OH,Toledo,1225 Collingwood Boulevard,9/22/2022 16:30,-83.555418,41.652539,9/22/2022 17:00
working,NC,Wilkesboro,1834 W Us Hwy 421,9/22/2022 16:31,-81.196245,36.150671,9/22/2022 17:00
working,OH,London,23 E High St,9/22/2022 16:30,-83.44817,39.887058,9/22/2022 17:00
working,NC,Lumberton,2680 Roberts Ave,9/22/2022 16:30,-79.00993,34.643405,9/22/2022 17:00
working,OH,Rossford,835 Lime City Rd,9/22/2022 16:30,-83.567076,41.587281,9/22/2022 17:00
inactive,MI,Plymouth,39700 Five Mile Rd,1/24/2022 3:57,-83.435234,42.396557,9/22/2022 17:00
working,MI,Northville Township,39555 Six Mile,9/22/2022 16:30,-83.434525,42.410137,9/22/2022 17:00
working,OH,Toledo,831 W Alexis Rd,9/22/2022 16:30,-83.562519,41.721282,9/22/2022 17:00
working,NC,Wilmington,5210 S College Rd,9/22/2022 16:30,-77.893146,34.145296,9/22/2022 17:00
inactive,MI,Farmington Hills,37555 W 12 Mile Rd,9/12/2022 17:22,-83.418396,42.497089,9/22/2022 17:00
working,OH,Toledo,3008 Monroe St,9/22/2022 16:30,-83.57058,41.665254,9/22/2022 17:00
working,MI,Novi,21050 Haggerty Road,9/22/2022 16:30,-83.435364,42.440289,9/22/2022 17:00
working,MI,Belleville,10760 Belleville Road,9/22/2022 16:30,-83.485542,42.223904,9/22/2022 17:00
broken,OH,Toledo,1205 W Sylvania Ave,9/22/2022 16:30,-83.570006,41.692222,9/22/2022 17:00
working,NC,Statesville,229 Mocksville Hwy,9/22/2022 16:30,-80.834881,35.812767,9/22/2022 17:00
working,MI,Plymouth,220 Ann Arbor Road,9/22/2022 16:30,-83.462486,42.359341,9/22/2022 17:00
working,OH,Perrysburg,10163 Fremont Pike,9/22/2022 16:30,-83.591495,41.544708,9/22/2022 17:00
working,OH,Kenton,990 E Columbus St,9/22/2022 16:30,-83.590926,40.651664,9/22/2022 17:00
working,OH,Findlay,1921 Tiffin Ave,9/22/2022 16:30,-83.610204,41.053195,9/22/2022 17:00
working,MI,Canton,45510 Michigan Ave,9/22/2022 16:30,-83.487991,42.272385,9/22/2022 17:00
working,MI,Waterford,4772 Dixie Hwy,9/22/2022 16:30,-83.38324,42.688934,9/22/2022 17:00
working,MI,Canton,44900 Ford Rd,9/22/2022 16:30,-83.482132,42.322559,9/22/2022 17:00
working,OH,Toledo,1727 W Laskey Rd,9/22/2022 16:30,-83.586811,41.706475,9/22/2022 17:00
working,MI,Clarkston,5625 Sashabaw Rd,9/22/2022 16:30,-83.379807,42.721722,9/22/2022 17:00
working,NC,West Jefferson,11 Ashemont Dr,9/22/2022 16:30,-81.487713,36.382196,9/22/2022 17:00
working,MI,Walled Lake,515 Haggerty Rd,9/22/2022 16:30,-83.438644,42.534447,9/22/2022 17:00
working,MI,Waterford,5854 Highland Rd,9/22/2022 16:30,-83.403183,42.66053,9/22/2022 17:00
inactive,NC,Lumberton,2900 W 5th St,7/8/2021 19:35,-79.048477,34.623038,9/22/2022 17:00
inactive,MI,Metamora,3989 S Lapeer,7/10/2021 22:22,-83.312652,42.942408,9/22/2022 17:00
inactive,NC,Statesville,975 Glenway Dr,7/10/2021 3:57,-80.874208,35.810318,9/22/2022 17:00
inactive,OH,Bowling Green,1470 E Wooster Street,7/10/2021 22:18,-83.630182,41.374171,9/22/2022 17:00
working,VA,Meadowview,13365 Glenbrook Ave,9/22/2022 16:30,-81.856028,36.756621,9/22/2022 17:00
working,KY,Grayson,751 Carol Malone Blvd,9/22/2022 16:29,-82.943618,38.340996,9/22/2022 17:00
broken,NC,Statesville,110 Signal Hill Dr,9/22/2022 16:29,-80.855753,35.791768,9/22/2022 17:00
broken,MI,Waterford,7600 Cooley Lake Rd,9/22/2022 16:29,-83.434158,42.615669,9/22/2022 17:00
working,OH,North Baltimore,12776 Deshler Rd Po Box 26,9/22/2022 16:29,-83.645599,41.173281,9/22/2022 17:00
working,MI,Commerce Township,8300 Richardson Rd,9/22/2022 16:29,-83.446953,42.578571,9/22/2022 17:00
working,OH,Washington Court House,280 S Elm St,9/22/2022 16:29,-83.426238,39.544978,9/22/2022 17:00
working,OH,Toledo,1405 S Byrne Rd,9/22/2022 16:29,-83.62525,41.614022,9/22/2022 17:00
working,MI,Novi,42665 12 Mile Rd,9/22/2022 16:29,-83.470921,42.495114,9/22/2022 17:00
working,NC,Wilmington,6404 Carolina Beach Rd,9/22/2022 16:29,-77.900316,34.106366,9/22/2022 17:00
working,NC,Pembroke,801 West Third Street,9/22/2022 16:29,-79.20279,34.684384,9/22/2022 17:00
working,OH,Perrysburg,26540 Dixie Hwy,9/22/2022 16:29,-83.63428,41.538263,9/22/2022 17:00
working,OH,Toledo,3138 Secor Rd,9/22/2022 16:29,-83.622177,41.678694,9/22/2022 17:00
working,MI,Lapeer,1217 Imlay City Road,9/22/2022 16:29,-83.29683,43.051253,9/22/2022 17:00
working,MI,Belleville,2193 Rawsonville Rd,9/22/2022 16:29,-83.542725,42.213932,9/22/2022 17:00
working,OH,Bowling Green,1050 S Main St,9/22/2022 16:29,-83.651012,41.357881,9/22/2022 17:00
working,MI,Clarkston,6695 Dixie Hwy,9/22/2022 16:29,-83.41732,42.718872,9/22/2022 17:00
working,MI,Plymouth,15110 Beck Rd,9/22/2022 16:29,-83.509514,42.391506,9/22/2022 17:00
working,OH,Greenfield,223 Jefferson St,9/22/2022 16:29,-83.381794,39.352212,9/22/2022 17:00
working,MI,Walled Lake,1212 W Maple Rd,9/22/2022 16:29,-83.475822,42.537777,9/22/2022 17:00
broken,MI,Lambertville,3350 W Sterns Rd,9/22/2022 16:29,-83.627293,41.749593,9/22/2022 17:00
working,OH,Findlay,731 Trenton Ave,9/22/2022 16:29,-83.66337,41.058269,9/22/2022 17:00
broken,MI,Lapeer,486 S Main St,9/22/2022 16:29,-83.319877,43.045901,9/22/2022 17:00
working,OH,Toledo,5057 Monroe St,9/22/2022 16:29,-83.644272,41.698168,9/22/2022 17:00
working,OH,Maumee,1016 Conant St,9/22/2022 16:29,-83.656489,41.56862,9/22/2022 17:00
working,OH,Washington Court House,1401 Leesburg Ave,9/22/2022 16:29,-83.458729,39.523906,9/22/2022 17:00
working,OH,Toledo,2130 S Reynolds Rd,9/22/2022 16:29,-83.665326,41.601028,9/22/2022 17:00
working,OH,Toledo,36 N Reynolds Rd,9/22/2022 16:29,-83.663943,41.639658,9/22/2022 17:00
working,MI,White Lake,9615 Highland Road,9/22/2022 16:29,-83.476906,42.65514,9/22/2022 17:00
working,MI,Walled Lake,200 Beck Rd,9/22/2022 16:29,-83.515938,42.526321,9/22/2022 17:00
working,NC,Statesville,3203 Taylorsville Highway,9/22/2022 16:29,-80.938887,35.796088,9/22/2022 17:00
working,OH,Maumee,1401 Arrowhead Rd,9/22/2022 16:29,-83.686432,41.581508,9/22/2022 17:00
working,VA,Lebanon,1158 E Main Street,9/22/2022 16:29,-82.059521,36.90319,9/22/2022 17:00
working,MI,Bad Axe,871 N Van Dyke,9/22/2022 16:29,-83.001527,43.816869,9/22/2022 17:00
broken,OH,Toledo,3005 N Holland-Sylvania Rd,9/22/2022 16:29,-83.68337,41.675065,9/22/2022 17:00
working,MI,Wixom,49450 Grand River Ave,9/22/2022 16:29,-83.536789,42.494816,9/22/2022 17:00
working,MI,Ypsilanti,16 Ecorse Rd,9/22/2022 16:29,-83.599434,42.240902,9/22/2022 17:00
broken,OH,Sylvania,5810 W Alexis Rd,9/22/2022 16:29,-83.682943,41.716115,9/22/2022 17:00
working,OH,Holland,6555 Airport Hwy,9/22/2022 16:29,-83.69836,41.611826,9/22/2022 17:00
broken,MI,Ortonville,925 S Ortonville Rd,9/22/2022 16:29,-83.44651,42.837761,9/22/2022 17:00
working,MI,North Branch,5947 N Lapeer Rd,9/22/2022 16:29,-83.313784,43.20303,9/22/2022 17:00
working,KY,Pikeville,190 Cassady Blvd,9/22/2022 16:29,-82.535382,37.504838,9/22/2022 17:00
working,NC,Laurinburg,1304 S Main St,9/22/2022 16:29,-79.469288,34.760559,9/22/2022 17:00
working,MI,Clarkston,9631 Dixie Hwy,9/22/2022 16:29,-83.481026,42.755142,9/22/2022 17:00
working,NC,Rockingham,1304 E Broad Ave Tri City,9/22/2022 16:29,-79.749238,34.920816,9/22/2022 17:00
broken,MI,Ypsilanti,166 James L Hart Pkwy,9/22/2022 16:29,-83.618729,42.224957,9/22/2022 17:00
working,OH,Waterville,7228 Dutch Rd,9/22/2022 16:29,-83.716842,41.522551,9/22/2022 17:00
broken,MI,Dundee,542 Tecumseh St,9/22/2022 16:29,-83.668023,41.95917,9/22/2022 17:00
working,NC,Carolina Beach,220 Lake Park Blvd,9/22/2022 16:29,-77.893223,34.035361,9/22/2022 17:00
working,MI,Ottawa Lake,6158 Us Hwy 223,9/22/2022 16:29,-83.694382,41.79864,9/22/2022 17:00
working,VA,Abingdon,24482 Lee Highway,9/22/2022 16:29,-81.930315,36.712414,9/22/2022 17:00
working,KY,Pikeville,101 Baird Ave,9/22/2022 16:29,-82.528176,37.473133,9/22/2022 17:00
working,MI,White Lake,6491 Highland Rd,9/22/2022 16:29,-83.525642,42.649448,9/22/2022 17:00
working,OH,Toledo,7159 W Central Ave,9/22/2022 16:29,-83.714879,41.673163,9/22/2022 17:00
working,NC,Kannapolis,350 S Cannon Blvd,9/22/2022 16:29,-80.611624,35.490519,9/22/2022 17:00
working,KY,Pikeville,3683 N Mayo Trail,9/22/2022 16:29,-82.566103,37.517727,9/22/2022 17:00
working,NC,Kannapolis,2401 Wonder Dr,9/22/2022 16:29,-80.588946,35.465796,9/22/2022 17:00
working,NC,Troutman,1035 Charlotte Highway,9/22/2022 16:29,-80.853193,35.670652,9/22/2022 17:00
working,ME,Presque Isle,656 Main St,9/22/2022 16:29,-68.012832,46.687404,9/22/2022 17:00
working,NC,Whiteville,1110 N Jk Powell Boulevard,9/22/2022 16:29,-78.708418,34.343302,9/22/2022 17:00
working,MI,Milan,1177 Dexter Street,9/22/2022 16:29,-83.677002,42.095345,9/22/2022 17:00
working,MI,Cass,6180 W Main St.,9/22/2022 16:29,-83.183078,43.600184,9/22/2022 17:00
working,NC,Taylorsville,561 W Main Ave,9/22/2022 16:29,-81.185246,35.921562,9/22/2022 17:00
working,MI,Ann Arbor,4775 Washtenaw Blvd,9/22/2022 16:29,-83.665504,42.251545,9/22/2022 17:00
working,VA,Abingdon,525 Cummings St,9/22/2022 16:29,-81.975106,36.701436,9/22/2022 17:00
working,MI,New Hudson,30528 Lyon Center Dr E,9/22/2022 16:29,-83.609935,42.516305,9/22/2022 17:00
working,MI,Ypsilanti,5550 W Michigan Ave,9/22/2022 16:29,-83.680946,42.208542,9/22/2022 17:00
working,NC,Concord,1511 Hwy 29 N,9/22/2022 16:29,-80.607446,35.439975,9/22/2022 17:00
working,MI,Ypsilanti,3811 Carpenter Rd,9/22/2022 16:29,-83.679314,42.234779,9/22/2022 17:00
working,NC,Mooresville,109 Limerick Drive,9/22/2022 16:29,-80.817316,35.595503,9/22/2022 17:00
working,KY,Paintsville,305 North Mayo Trail,9/22/2022 16:29,-82.817703,37.822147,9/22/2022 17:00
working,NC,Fairmont,500 North Walnut Street,9/22/2022 16:29,-79.111664,34.503888,9/22/2022 17:00
working,NC,Whiteville,1408 S Madison St,9/22/2022 16:29,-78.712443,34.308417,9/22/2022 17:00
working,MI,Milford,120 S Milford Rd,9/22/2022 16:29,-83.611923,42.581921,9/22/2022 17:00
working,OH,Bellefontaine,1127 N Main St,9/22/2022 16:29,-83.756158,40.377944,9/22/2022 17:00
working,OH,Jeffersonville,12518 Us 35 Nw,9/22/2022 16:29,-83.605205,39.619021,9/22/2022 17:00
working,MI,South Lyon,22100 Pontiac Trl,9/22/2022 16:29,-83.650757,42.442783,9/22/2022 17:00
working,MI,Ann Arbor,3325 Washtenaw,9/22/2022 16:29,-83.693816,42.256683,9/22/2022 17:00
working,NC,Concord,3405 Us Highway 601 S,9/22/2022 16:29,-80.549323,35.371365,9/22/2022 17:00
working,VA,Abingdon,1105 Old Berry Dr,9/22/2022 16:29,-82.009318,36.696278,9/22/2022 17:00
working,OH,Bellefontaine,1780 S Main St,9/22/2022 16:29,-83.762042,40.33278,9/22/2022 17:00
working,TN,Mountain City,955 Shady St,9/22/2022 16:29,-81.8008,36.464909,9/22/2022 17:00
working,MI,Highland,450 N Milford Rd,9/22/2022 16:29,-83.616997,42.642597,9/22/2022 17:00
working,NC,Concord,4550 B Davidson Hwy,9/22/2022 16:29,-80.653349,35.435405,9/22/2022 17:00
working,OH,Urbana,708 Scioto St,9/22/2022 16:29,-83.737203,40.107626,9/22/2022 17:00
working,NC,Concord,730 Cabarrus Ave W,9/22/2022 16:29,-80.607731,35.396749,9/22/2022 17:00
working,MI,Ann Arbor,2675 Plymouth,9/22/2022 16:29,-83.707802,42.303082,9/22/2022 17:00
working,NC,Mooresville,497 River Hwy,9/22/2022 16:29,-80.865532,35.594225,9/22/2022 17:00
broken,OH,Ada,132 South Main Street,9/22/2022 16:29,-83.82283,40.769686,9/22/2022 17:00
working,KY,Prestonsburg,North Lake Drive,9/22/2022 16:29,-82.778051,37.682066,9/22/2022 17:00
working,OH,Peebles,2811 Measley Ridge Rd,9/22/2022 16:29,-83.417288,38.934309,9/22/2022 17:00
working,MI,Davison,1110 South State Road,9/22/2022 16:29,-83.518084,43.016801,9/22/2022 17:00
inactive,MI,Ann Arbor,3752 S State St,9/8/2022 12:52,-83.740092,42.233278,9/22/2022 17:00
working,NC,Kannapolis,5051 Bayfield Pkwy,9/22/2022 16:29,-80.675574,35.420335,9/22/2022 17:00
working,KY,Prestonsburg,584 Village Drive,9/22/2022 16:29,-82.783222,37.656252,9/22/2022 17:00
working,NC,Mooresville,107 Gateway Blvd,9/22/2022 16:29,-80.855096,35.55475,9/22/2022 17:00
inactive,MI,Saline,7847 E Michigan Ave,7/10/2021 4:16,-83.767563,42.172192,9/22/2022 17:00
inactive,NC,Locust,1878 W Main Street,7/7/2021 16:56,-80.458437,35.254851,9/22/2022 17:00
inactive,KY,Olive Hill,720 E Tom T Hall Blvd,7/10/2021 22:29,-83.161726,38.304244,9/22/2022 17:00
inactive,OH,Bluffton,500 Sr 103 Po Box 243,7/10/2021 22:31,-83.870461,40.893065,9/22/2022 17:00
working,MI,Ann Arbor,3001 Lohr Rd,9/22/2022 16:28,-83.765572,42.242077,9/22/2022 17:00
working,MI,Davison,7518 Lapeer Rd,9/22/2022 16:29,-83.556196,43.010931,9/22/2022 17:00
working,NC,Mooresville,1090 Brawley School Road,9/22/2022 16:29,-80.901278,35.569141,9/22/2022 17:00
working,MI,Holly,15187 N Holly Rd,9/22/2022 16:28,-83.627808,42.809467,9/22/2022 17:00
working,NC,Wadesboro,1114 Caswell St,9/22/2022 16:28,-80.060452,34.964558,9/22/2022 17:00
broken,MI,Blissfield,511 E Adrian St,9/22/2022 16:29,-83.851303,41.829282,9/22/2022 17:00
working,KY,Vanceburg,Aa Highway At Shelton Street,9/22/2022 16:29,-83.3266,38.59181,9/22/2022 17:00
working,MI,Ann Arbor,2310 W Stadium Blvd,9/22/2022 16:28,-83.777718,42.276642,9/22/2022 17:00
working,OH,Swanton,14225 Airport Hwy,9/22/2022 16:28,-83.880885,41.580787,9/22/2022 17:00
working,KY,Martin,12575 Main St,9/22/2022 16:29,-82.762578,37.562219,9/22/2022 17:00
working,VA,Clintwood,116 Colley Shopping Center Dr,9/22/2022 16:29,-82.474042,37.150863,9/22/2022 17:00
broken,NC,Southport,4992 Long Beach Rd Se,9/22/2022 16:28,-78.047839,33.951585,9/22/2022 17:00
working,OH,Springfield,2328 East Main Street,9/22/2022 16:28,-83.773598,39.923653,9/22/2022 17:00
working,NC,Davidson,12051 Renaissance Drive,9/22/2022 16:29,-80.765012,35.441695,9/22/2022 17:00
working,OH,Springfield,2994 Derr Rd,9/22/2022 16:29,-83.784814,39.965557,9/22/2022 17:00
working,MI,Otisville,213 N State St,9/22/2022 16:28,-83.524836,43.167791,9/22/2022 17:00
working,MI,Whitmore Lake,11033 Whitmore Lake Road,9/22/2022 16:28,-83.75618,42.441994,9/22/2022 17:00
working,MI,Grand Blanc,12237 S Saginaw,9/22/2022 16:29,-83.621394,42.921469,9/22/2022 17:00
working,MI,Grand Blanc,9293 Holly Rd,9/22/2022 16:29,-83.631406,42.893844,9/22/2022 17:00
broken,MI,Caro,740 S State St,9/22/2022 16:28,-83.403676,43.483957,9/22/2022 17:00
working,NC,Boone,896 Blowing Rock Rd,9/22/2022 16:28,-81.671231,36.206209,9/22/2022 17:00
working,MI,Burton,5375 E Court St,9/22/2022 16:29,-83.598631,43.021873,9/22/2022 17:00
broken,OH,Hillsboro,1474 N High St,9/22/2022 16:29,-83.610402,39.229487,9/22/2022 17:00
inactive,OH,Russells Point,431 E Main,9/15/2022 4:46,-83.889527,40.469883,9/22/2022 17:00
working,NC,Supply,40 Ocean Hwy W,9/22/2022 16:28,-78.275949,34.01683,9/22/2022 17:00
working,MI,Brighton,9437 Lee Rd,9/22/2022 16:29,-83.761089,42.507147,9/22/2022 17:00
working,NC,Harrisburg,6700 Kee Lane,9/22/2022 16:29,-80.645915,35.322953,9/22/2022 17:00
working,VA,St. Paul,16393 Bush Place,9/22/2022 16:28,-82.318235,36.90512,9/22/2022 17:00
working,OH,Jamestown,102 W Washington St,9/22/2022 16:28,-83.74564,39.659091,9/22/2022 17:00
working,NC,Concord,7810 Lyles Lane,9/22/2022 16:29,-80.712269,35.366858,9/22/2022 17:00
working,KY,Sandy Hook,Route 32,9/22/2022 16:29,-83.123893,38.088042,9/22/2022 17:00
working,NC,Concord,3020 Derita Road,9/22/2022 16:28,-80.732055,35.373806,9/22/2022 17:00
working,MI,Hartland,10600 Highland Rd,9/22/2022 16:28,-83.743423,42.633553,9/22/2022 17:00
working,OH,Springfield,2210 South Limestone Street,9/22/2022 16:29,-83.810903,39.896308,9/22/2022 17:00
working,NC,Cornelius,20500 Torrence Chapel Rd,9/22/2022 16:29,-80.876478,35.483789,9/22/2022 17:00
working,MI,Burton,2445 Center Rd,9/22/2022 16:27,-83.633082,42.991756,9/22/2022 17:00
working,MI,Flint,3180 N Genesee Rd,9/22/2022 16:27,-83.615318,43.052501,9/22/2022 17:00
working,ME,Caribou,127 Bennett Drive,9/22/2022 16:29,-68.003203,46.869259,9/22/2022 17:00
