status,state,city,street,last_checked,longitude,latitude,scraped_datetime
working,PA,East Stroudsburg,9 Sellerville Dr,2022-09-23 11:52:03,-75.092739,41.055671,2022-09-23 12:00:03
working,PA,Bristol,75 Bristol Commerce Park,2022-09-23 11:53:03,-74.869434,40.1005,2022-09-23 12:00:03
working,NY,Wappingers Falls,967 Rt 376,2022-09-23 11:52:03,-73.835601,41.607248,2022-09-23 12:00:03
working,CT,Milford,1376 Boston Post Rd,2022-09-23 11:52:03,-73.034258,41.240642,2022-09-23 12:00:03
working,NJ,Burlington,Route 130 North/Jackson St,2022-09-23 11:52:03,-74.853068,40.071819,2022-09-23 12:00:03
inactive,NY,Wading River,Swc 25a Manorville Road & Wading River,2022-03-18 17:53:03,-72.842476,40.943478,2022-09-23 12:00:03
working,PA,Easton,S 3rd St & Riverside Dr,2022-09-23 11:52:03,-75.209282,40.687109,2022-09-23 12:00:03
working,PA,Richboro,950 2nd Str Pike,2022-09-23 11:52:03,-75.011158,40.213555,2022-09-23 12:00:03
working,NY,Center Moriches,626 Montauk Hwy,2022-09-23 11:52:03,-72.80217,40.799816,2022-09-23 12:00:03
working,NY,Pinebush,Rte 52 West,2022-09-23 11:52:03,-74.293633,41.604336,2022-09-23 12:00:03
working,NJ,Burlington,2102 Mt. Holly Road,2022-09-23 11:52:03,-74.840026,40.049661,2022-09-23 12:00:03
working,PA,Easton,350 Town Center Boulevard,2022-09-23 11:52:03,-75.219599,40.712415,2022-09-23 12:00:03
working,CT,Milford,Milford Westbd Rt 95,2022-09-23 11:52:03,-73.009972,41.247049,2022-09-23 12:00:03
working,CT,Milford,Rt-95 East (North) Btw Exit 40&41,2022-09-23 11:52:03,-73.008438,41.245782,2022-09-23 12:00:03
working,PA,Pipersville,5857 Easton Road,2022-09-23 11:52:03,-75.145927,40.386278,2022-09-23 12:00:03
working,NJ,Mount Holly,1864 Burlington-Mount Holly Rd,2022-09-23 11:52:03,-74.800377,40.011239,2022-09-23 12:00:03
broken,PA,Trevose,3560 Horizon Boulevard,2022-09-23 11:52:03,-74.965131,40.136816,2022-09-23 12:00:03
working,NY,Manorville,560 Cord Route 111,2022-09-23 11:52:03,-72.794441,40.868832,2022-09-23 12:00:03
working,CT,Derby,44 Division St,2022-09-23 11:52:03,-73.081516,41.331193,2022-09-23 12:00:03
working,CT,Derby,652 New Haven Ave,2022-09-23 11:52:03,-73.051788,41.311676,2022-09-23 12:00:03
working,PA,Stroudsburg,330 Main St,2022-09-23 11:52:03,-75.189334,40.988453,2022-09-23 12:00:03
working,PA,Jamison,2395 York Rd,2022-09-23 11:52:03,-75.08595,40.260093,2022-09-23 12:00:03
working,NJ,Mount Holly,1660 State Hwy 38,2022-09-23 11:52:03,-74.780185,39.981947,2022-09-23 12:00:03
working,PA,Doylestown,561 N Main St,2022-09-23 11:52:03,-75.130079,40.322711,2022-09-23 12:00:03
broken,PA,Feasterville,334 E Street Rd,2022-09-23 11:52:03,-74.99347,40.146082,2022-09-23 12:00:03
working,PA,Bensalem,1930 St Rd,2022-09-23 11:52:03,-74.94585,40.09647,2022-09-23 12:00:03
working,PA,Easton,2553 Nazareth Rd,2022-09-23 11:52:03,-75.252759,40.688549,2022-09-23 12:00:03
working,CT,Orange,57 Boston Post Road,2022-09-23 11:52:03,-72.987816,41.27862,2022-09-23 12:00:03
working,NJ,Edgewater Park,Us 130/Cooper St,2022-09-23 11:52:03,-74.904387,40.046543,2022-09-23 12:00:03
working,NJ,Barnegat,580 N Main St,2022-09-23 11:52:03,-74.211834,39.769352,2022-09-23 12:00:03
working,CT,West Haven,513 Sawmill Road,2022-09-23 11:52:03,-72.975172,41.270799,2022-09-23 12:00:03
working,PA,Philadelphia,501 Franklin Mill Cir,2022-09-23 11:52:03,-74.965013,40.088491,2022-09-23 12:00:03
inactive,PA,Stroudsburg,1171 N 9th St,2021-07-07 16:38:03,-75.224836,40.986749,2022-09-23 12:00:03
inactive,PA,Southampton,338 2nd St Pike,2021-07-10 17:05:03,-75.046737,40.166557,2022-09-23 12:00:03
inactive,NJ,Willingboro,605 Beverly Rancocas Rd,2021-07-09 20:58:03,-74.874069,40.013126,2022-09-23 12:00:03
inactive,CT,New Milford,48 Danbury Rd,2021-07-09 21:00:03,-73.414787,41.567379,2022-09-23 12:00:03
working,PA,Easton,3708 Easton Nazareth Hwy,2022-09-23 11:52:03,-75.285281,40.715486,2022-09-23 12:00:03
working,NY,La Grangeville,Freedom Business Center Rt 55,2022-09-23 11:52:03,-73.801506,41.672337,2022-09-23 12:00:03
working,CT,Southbury,100 Main St North,2022-09-23 11:52:03,-73.2114,41.478432,2022-09-23 12:00:03
working,PA,Bensalem,1240 Bristol Pike,2022-09-23 11:52:03,-74.966169,40.07164,2022-09-23 12:00:03
working,CT,Seymour,Rt 67 & 255 Bank St,2022-09-23 11:52:03,-73.081989,41.39732,2022-09-23 12:00:03
working,CT,West Haven,1129 Campbell Ave,2022-09-23 11:52:03,-72.958359,41.289525,2022-09-23 12:00:03
working,PA,Wind Gap,1036 S Broadway,2022-09-23 11:52:03,-75.297208,40.836097,2022-09-23 12:00:03
working,NY,Poughkeepsie,733 Main St,2022-09-23 11:52:03,-73.90626,41.697245,2022-09-23 12:00:03
working,CT,New Haven,280 Kimberly Ave,2022-09-23 11:52:03,-72.936379,41.284976,2022-09-23 12:00:03
working,PA,Philadelphia,9970 Bustleton Ave,2022-09-23 11:52:03,-75.029522,40.102193,2022-09-23 12:00:03
working,NY,Hyland,650 Rte 9 W Bridgeview Plaza,2022-09-23 11:52:03,-73.966667,41.702763,2022-09-23 12:00:03
inactive,PA,Doylestown,800 Town Center,2022-05-01 06:59:03,-75.18908,40.296413,2022-09-23 12:00:03
working,NJ,Mount Laurel,3049 Route 38,2022-09-23 11:52:03,-74.87094,39.971548,2022-09-23 12:00:03
working,PA,Hatboro,121 N York Rd,2022-09-23 11:52:03,-75.105904,40.179979,2022-09-23 12:00:03
working,PA,Warrington,250 Metro Drive,2022-09-23 11:52:03,-75.138972,40.218303,2022-09-23 12:00:03
broken,CT,New Haven,1094 Whalley Ave,2022-09-23 11:52:03,-72.966584,41.328502,2022-09-23 12:00:03
working,NY,Riverhead,268 Ny Rte 58,2022-09-23 11:52:03,-72.709704,40.917181,2022-09-23 12:00:03
working,CT,New Haven,250 Whalley Ave,2022-09-23 11:52:03,-72.941321,41.31564,2022-09-23 12:00:03
working,NJ,Delran,4057 Route 130,2022-09-23 11:52:03,-74.956113,40.015436,2022-09-23 12:00:03
working,PA,Horsham,Pa Rte 611 And Pine Ave,2022-09-23 11:52:03,-75.128715,40.175038,2022-09-23 12:00:03
working,PA,Philadelphia,8901 Franford Ave,2022-09-23 11:52:03,-75.009526,40.050367,2022-09-23 12:00:03
working,NY,Poughkeepsie,Mid Hudson Center,2022-09-23 11:52:03,-73.931435,41.725918,2022-09-23 12:00:03
working,PA,Bethlehem,3925 Nazareth Pike,2022-09-23 11:52:03,-75.344847,40.67552,2022-09-23 12:00:03
broken,PA,Bethlehem,2610 Easton Ave,2022-09-23 11:52:03,-75.345975,40.643841,2022-09-23 12:00:03
working,PA,Hawley,603 Rt 739,2022-09-23 11:52:03,-75.05476,41.356154,2022-09-23 12:00:03
working,CT,East Haven,687 Main St,2022-09-23 11:52:03,-72.887251,41.286056,2022-09-23 12:00:03
working,PA,Hellertown,14 S Main St,2022-09-23 11:52:03,-75.340139,40.5673,2022-09-23 12:00:03
working,PA,Abington,1663 Old York Rd,2022-09-23 11:52:03,-75.115847,40.131169,2022-09-23 12:00:03
working,NJ,Manahawkin,757 Rt 72 W,2022-09-23 11:52:03,-74.277519,39.708065,2022-09-23 12:00:03
working,CT,New Haven,308 Ferry St,2022-09-23 11:52:03,-72.895628,41.308258,2022-09-23 12:00:03
working,CT,Hamden,1260 Dixwell Avenue,2022-09-23 11:52:03,-72.933656,41.34796,2022-09-23 12:00:03
working,PA,Chalfont,4272 County Line Rd,2022-09-23 11:52:03,-75.226722,40.265876,2022-09-23 12:00:03
working,NY,New Paltz,261 Main St,2022-09-23 11:52:03,-74.071083,41.743664,2022-09-23 12:00:03
working,PA,Philadelphia,7613 Castor Avenue,2022-09-23 11:52:03,-75.060584,40.056397,2022-09-23 12:00:03
working,NY,Riverhead,30 Flanders Rd,2022-09-23 11:52:03,-72.661171,40.91502,2022-09-23 12:00:03
working,NJ,Medford,601 Stokes Rd,2022-09-23 11:52:03,-74.812072,39.873651,2022-09-23 12:00:03
broken,PA,Philadelphia,7901 Oxford Ave,2022-09-23 11:52:03,-75.084368,40.074102,2022-09-23 12:00:03
working,NY,Pleasant Valley,1620 Main St,2022-09-23 11:52:03,-73.822525,41.74432,2022-09-23 12:00:03
working,PA,Philadelphia,2801 Cottman Ave,2022-09-23 11:52:03,-75.053345,40.044473,2022-09-23 12:00:03
working,PA,Perkasie,503 Constitution Ave,2022-09-23 11:52:03,-75.297739,40.364256,2022-09-23 12:00:03
working,CT,Branford,424 W Main St,2022-09-23 11:52:03,-72.84801,41.280226,2022-09-23 12:00:03
working,CT,New Haven,225 Foxon Blvd,2022-09-23 11:52:03,-72.878092,41.32197,2022-09-23 12:00:03
working,CT,Naugatuck,718 Rubber Ave,2022-09-23 11:52:03,-73.079275,41.492481,2022-09-23 12:00:03
working,NY,Riverhead,268 Route 58,2022-09-23 11:52:03,-72.654632,40.936522,2022-09-23 12:00:03
working,PA,Hatfield,1511 Bethlehem Pike,2022-09-23 11:52:03,-75.265629,40.288169,2022-09-23 12:00:03
working,NY,Ellenville,47-49 N Main Street,2022-09-23 11:52:03,-74.393127,41.720715,2022-09-23 12:00:03
broken,PA,Dresher,1650 Limekiln Pike,2022-09-23 11:52:03,-75.16762,40.144085,2022-09-23 12:00:03
working,PA,Bethlehem,442 Wyandotte St,2022-09-23 11:52:03,-75.385566,40.609145,2022-09-23 12:00:03
working,CT,Naugatuck,571 New Haven Rd,2022-09-23 11:52:03,-73.043135,41.474318,2022-09-23 12:00:03
working,NJ,Cinnaminson,100 Rt 130 N,2022-09-23 11:52:03,-75.007545,39.988769,2022-09-23 12:00:03
working,CT,Branford,Rt- 95 East,2022-09-23 11:52:03,-72.833928,41.285164,2022-09-23 12:00:03
working,CT,Hamden,2320 Dixwell Avenue,2022-09-23 11:52:03,-72.917156,41.373123,2022-09-23 12:00:03
working,PA,Philadelphia,6470 Torresdale Avenue,2022-09-23 11:52:03,-75.050729,40.022321,2022-09-23 12:00:03
working,PA,North Wales,1470 Bethlehem Pike,2022-09-23 11:52:03,-75.224248,40.209598,2022-09-23 12:00:03
working,NJ,Moorestown,1 W Camden Ave,2022-09-23 11:52:03,-74.979486,39.957971,2022-09-23 12:00:03
working,NJ,Pennsauken,1021 Route 73,2022-09-23 11:52:03,-75.027176,39.99106,2022-09-23 12:00:03
working,PA,Quakertown,2 N Westend Blvd,2022-09-23 11:52:03,-75.359409,40.444085,2022-09-23 12:00:03
working,PA,Souderton,727 Rt 113,2022-09-23 11:52:03,-75.308881,40.3163,2022-09-23 12:00:03
broken,NJ,Mount Laurel,1108 Route 73,2022-09-23 11:52:03,-74.95555,39.926642,2022-09-23 12:00:03
working,PA,North Wales,1200 Welsh Rd,2022-09-23 11:52:03,-75.259117,40.227288,2022-09-23 12:00:03
working,CT,North Haven,365 Universal Drive,2022-09-23 11:52:03,-72.87142,41.356576,2022-09-23 12:00:03
broken,NY,Hyde Park,4258 Albany Post Rd,2022-09-23 11:52:03,-73.931972,41.782637,2022-09-23 12:00:03
working,NY,Dover Plains,3078 Route 22,2022-09-23 11:52:03,-73.580101,41.735226,2022-09-23 12:00:03
working,PA,Brodheadsville,Rt 209 & 115,2022-09-23 11:52:03,-75.399965,40.922096,2022-09-23 12:00:03
working,NY,Monticello,Route 42 N,2022-09-23 11:52:03,-74.674553,41.666497,2022-09-23 12:00:03
working,PA,Philadelphia,710 Adams Ave,2022-09-23 11:52:03,-75.10653,40.032346,2022-09-23 12:00:03
inactive,NY,Monticello,41 Anawana Lake Rd,2021-08-21 14:24:03,-74.6797,41.66722,2022-09-23 12:00:03
working,NJ,Marlton,760 W Route 70,2022-09-23 11:52:03,-74.940164,39.895096,2022-09-23 12:00:03
working,NJ,Cherry Hill,2428 Kaighns Avenue,2022-09-23 11:52:03,-75.007915,39.941278,2022-09-23 12:00:03
working,PA,Philadelphia,7911-17 Ogontz Ave,2022-09-23 11:52:03,-75.157665,40.072964,2022-09-23 12:00:03
working,PA,Allentown,1321 Union Blvd,2022-09-23 11:52:03,-75.435443,40.625051,2022-09-23 12:00:03
working,PA,Philadelphia,1801 Torresdale Ave,2022-09-23 11:52:03,-75.094575,40.006304,2022-09-23 12:00:03
working,PA,Lansdale,2333 Welsh Road,2022-09-23 11:52:03,-75.317924,40.263725,2022-09-23 12:00:03
working,PA,Philadelphia,2211 Stenton Ave,2022-09-23 11:52:03,-75.157837,40.055862,2022-09-23 12:00:03
working,PA,Philadelphia,3725 Aramingo Ave,2022-09-23 11:52:03,-75.093707,39.99463,2022-09-23 12:00:03
working,PA,Flourtown,1890 Bethleham Pike,2022-09-23 11:52:03,-75.213295,40.110584,2022-09-23 12:00:03
working,PA,Philadelphia,4163 Whitaker Ave,2022-09-23 11:52:03,-75.118959,40.012382,2022-09-23 12:00:03
working,CT,Watertown,564 Straits Tpke,2022-09-23 11:52:03,-73.100859,41.57627,2022-09-23 12:00:03
working,CT,North Haven,129 Washington Ave,2022-09-23 11:52:03,-72.855712,41.396389,2022-09-23 12:00:03
working,PA,Lansdale,1551 S Valley Forge Rd,2022-09-23 11:52:03,-75.31334,40.229786,2022-09-23 12:00:03
working,NJ,Cherry Hill,24 W Marlton Pike,2022-09-23 11:52:03,-75.012768,39.914805,2022-09-23 12:00:03
broken,PA,Quakertown,1900 John Fries Highway,2022-09-23 11:52:03,-75.41836,40.435242,2022-09-23 12:00:03
working,NJ,Cherry Hill,801 Rt 38,2022-09-23 11:52:03,-75.044145,39.936084,2022-09-23 12:00:03
working,CT,Waterbury,45 Thomaston Ave,2022-09-23 11:52:03,-73.053008,41.558694,2022-09-23 12:00:03
working,PA,Allentown,1432 S 4th St,2022-09-23 11:52:03,-75.460678,40.585989,2022-09-23 12:00:03
working,PA,Mt. Pocono,Rt. 940 & Oak Street Shopping Center,2022-09-23 11:52:03,-75.372718,41.12259,2022-09-23 12:00:03
working,CT,North Branford,280 Branford Road,2022-09-23 11:52:03,-72.7718,41.325134,2022-09-23 12:00:03
broken,PA,Philadelphia,4200 N Broad St,2022-09-23 11:52:03,-75.149889,40.01737,2022-09-23 12:00:03
broken,CT,Waterbury,325 Union St,2022-09-23 11:52:03,-73.030761,41.552555,2022-09-23 12:00:03
working,PA,Philadelphia,29 E Chelten Ave,2022-09-23 11:52:03,-75.174316,40.036686,2022-09-23 12:00:03
working,NY,Hampton Bays,196 W Montauk Hwy.,2022-09-23 11:52:03,-72.538445,40.873699,2022-09-23 12:00:03
working,PA,Philadelphia,2nd   Lehigh Ave,2022-09-23 11:52:03,-75.135355,39.991105,2022-09-23 12:00:03
broken,CT,Waterbury,530 Reidville Dr,2022-09-23 11:52:03,-72.99618,41.539408,2022-09-23 12:00:03
inactive,PA,Whitehall,2601 Mcarthur Rd,2022-06-08 16:22:03,-75.487288,40.645066,2022-09-23 12:00:03
working,PA,Whitehall,2137 Mc Arthur Rd,2022-09-23 11:52:03,-75.487068,40.636127,2022-09-23 12:00:03
working,PA,Philadelphia,3137 N Broad St,2022-09-23 11:52:03,-75.15262,40.001157,2022-09-23 12:00:03
inactive,NJ,Pennsauken,6935 S Crescent Blvd,2021-07-10 17:32:03,-75.077902,39.936623,2022-09-23 12:00:03
inactive,CT,Cheshire,850 S Main St,2021-07-10 17:23:03,-72.904981,41.481484,2022-09-23 12:00:03
inactive,PA,Allentown,1414 Tilghman St,2021-07-10 17:32:03,-75.491614,40.60734,2022-09-23 12:00:03
inactive,PA,Harleysville,274 W Main St,2021-07-10 17:27:03,-75.376321,40.266803,2022-09-23 12:00:03
broken,PA,Allentown,3020 Lehigh St,2022-09-23 11:51:03,-75.487806,40.559727,2022-09-23 12:00:03
working,PA,Whitehall,2998 Macarthur Road,2022-09-23 11:51:03,-75.501268,40.650812,2022-09-23 12:00:03
working,CT,Waterbury,881 Wolcott St,2022-09-23 11:50:03,-73.009057,41.565588,2022-09-23 12:00:03
working,CT,Waterbury,184 Chase Ave,2022-09-23 11:52:03,-73.031984,41.580669,2022-09-23 12:00:03
broken,NJ,Voorhees,702-2 Berlin Rd,2022-09-23 11:51:03,-74.981092,39.852096,2022-09-23 12:00:03
working,PA,Philadelphia,2101 W Lehigh,2022-09-23 11:51:03,-75.166119,39.995854,2022-09-23 12:00:03
working,PA,Philadelphia,22 W Girard Ave,2022-09-23 11:50:03,-75.135705,39.968354,2022-09-23 12:00:03
working,NY,Mattituck,8850 Main Rd Ny 25,2022-09-23 11:51:03,-72.543167,40.979881,2022-09-23 12:00:03
working,PA,Philadelphia,2109 N Broad St,2022-09-23 11:51:03,-75.155994,39.985228,2022-09-23 12:00:03
working,NJ,Westmont,566 Cuthbert Blvd,2022-09-23 11:51:03,-75.061101,39.904398,2022-09-23 12:00:03
broken,PA,Philadelphia,3100 W Allegheny Ave,2022-09-23 11:50:03,-75.179781,40.004814,2022-09-23 12:00:03
working,PA,Philadelphia,8500 Henry Ave,2022-09-23 11:51:03,-75.238855,40.063817,2022-09-23 12:00:03
working,NJ,Little Egg Harbor,460 Rt 9 S,2022-09-23 11:51:03,-74.355896,39.601227,2022-09-23 12:00:03
broken,NJ,Camden,Haddon Ave & Federal St,2022-09-23 11:51:03,-75.117366,39.943826,2022-09-23 12:00:03
working,PA,East Norriton,2931 Dekalb Pike,2022-09-23 11:50:03,-75.311532,40.143917,2022-09-23 12:00:03
working,NJ,Berlin,270 Route 73 North,2022-09-23 11:51:03,-74.93165,39.808496,2022-09-23 12:00:03
broken,PA,Philadelphia,1201 N Broad St,2022-09-23 11:51:03,-75.158826,39.972099,2022-09-23 12:00:03
working,PA,Emmaus,1101 Chestnut St,2022-09-23 11:51:03,-75.506629,40.529028,2022-09-23 12:00:03
broken,NJ,Camden,2720 Mount Ephraim Ave,2022-09-23 11:50:03,-75.098077,39.910589,2022-09-23 12:00:03
working,NJ,Magnolia,700 White Hourse Pike North,2022-09-23 11:51:03,-75.033952,39.862339,2022-09-23 12:00:03
broken,PA,Conshohocken,209 213 Ridge Pike,2022-09-23 11:51:03,-75.29003,40.094447,2022-09-23 12:00:03
working,PA,Allentown,721 Cedar Crest Blvd,2022-09-23 11:51:03,-75.527624,40.598487,2022-09-23 12:00:03
working,NJ,Berlin,230 White Horse Pike,2022-09-23 11:50:03,-74.927152,39.789411,2022-09-23 12:00:03
working,CT,Guilford,617 Boston Post Rd,2022-09-23 11:51:03,-72.668966,41.289211,2022-09-23 12:00:03
working,PA,East Norristown,689 W Germantown Pike,2022-09-23 11:51:03,-75.347046,40.152293,2022-09-23 12:00:03
working,PA,Allentown,3860 Hamilton Blvd,2022-09-23 11:51:03,-75.532775,40.574503,2022-09-23 12:00:03
working,PA,Philadelphia,1675 S Christopher Columbus Blvd,2022-09-23 11:50:03,-75.141272,39.926222,2022-09-23 12:00:03
inactive,PA,Philadelphia,1706 Walnut St,2021-12-13 18:44:03,-75.169541,39.949927,2022-09-23 12:00:03
broken,NJ,Lindenwold,517 White Horse Pike,2022-09-23 11:51:03,-74.98836,39.814419,2022-09-23 12:00:03
broken,PA,Philadelphia,1601 Christopher Columbus Blvd,2022-09-23 11:51:03,-75.142546,39.923923,2022-09-23 12:00:03
working,CT,Wallingford,608 N Colony,2022-09-23 11:50:03,-72.817015,41.470389,2022-09-23 12:00:03
working,NJ,Mount Ephraim,259 S Black Horse Pike,2022-09-23 11:51:03,-75.084138,39.875797,2022-09-23 12:00:03
working,PA,Philadelphia,5020 City Line Ave,2022-09-23 11:51:03,-75.2294,39.999466,2022-09-23 12:00:03
inactive,PA,Philadelphia,914 S Broad St,2022-06-23 15:43:03,-75.166777,39.939428,2022-09-23 12:00:03
working,PA,Pennsburg,502 Pottstown Ave,2022-09-23 11:50:03,-75.501937,40.39307,2022-09-23 12:00:03
working,PA,Philadelphia,52nd   Jefferson,2022-09-23 11:51:03,-75.224318,39.979957,2022-09-23 12:00:03
working,PA,Norristown,273/227 W Main,2022-09-23 11:51:03,-75.348007,40.116429,2022-09-23 12:00:03
working,PA,Philadelphia,120 W Oregon,2022-09-23 11:50:03,-75.151145,39.913805,2022-09-23 12:00:03
working,PA,West Conshohocken,114 Moorehead Ave,2022-09-23 11:50:03,-75.311567,40.067948,2022-09-23 12:00:03
working,PA,Philadelphia,3935 Walnut St,2022-09-23 11:51:03,-75.202337,39.954342,2022-09-23 12:00:03
inactive,PA,Philadelphia,29 & Grays Ferry Ave,2022-08-09 08:00:03,-75.191225,39.939465,2022-09-23 12:00:03
working,PA,Philadelphia,5601 Vine St,2022-09-23 11:50:03,-75.232234,39.965999,2022-09-23 12:00:03
broken,PA,Philadelphia,101-1423 S 52nd St,2022-09-23 11:50:03,-75.225038,39.95814,2022-09-23 12:00:03
inactive,NY,Liberty,58 Sullivan Ave,2022-08-09 08:00:03,-74.729301,41.782478,2022-09-23 12:00:03
working,PA,Philadelphia,24th & Oregon St,2022-09-23 11:50:03,-75.187246,39.919394,2022-09-23 12:00:03
working,PA,Macungie,6479 Village Ln,2022-09-23 11:50:03,-75.56977,40.520238,2022-09-23 12:00:03
working,CT,Meriden,533 South Broad St,2022-09-23 11:50:03,-72.80803,41.508577,2022-09-23 12:00:03
working,NJ,Deptford,1106 Hurffville Road,2022-09-23 11:50:03,-75.088599,39.837403,2022-09-23 12:00:03
working,CT,Plantsville,894 Meriden Waterbury Turnpike,2022-09-23 11:50:03,-72.87444,41.562779,2022-09-23 12:00:03
working,PA,Walnutport,473 Main St,2022-09-23 11:50:03,-75.594435,40.757416,2022-09-23 12:00:03
working,PA,King Of Prussia,151 North Henderson Road,2022-09-23 11:50:03,-75.365097,40.095668,2022-09-23 12:00:03
working,NJ,Blackwood,1521 Blackwood Clementon Road,2022-09-23 11:50:03,-75.043816,39.803563,2022-09-23 12:00:03
working,PA,Ardmore,111 Lancaster Pike,2022-09-23 11:50:03,-75.293123,40.009359,2022-09-23 12:00:03
working,PA,Philadelphia,7500 City Avenue,2022-09-23 11:50:03,-75.268621,39.980081,2022-09-23 12:00:03
working,PA,Audubon,635 S Trooper Rd,2022-09-23 11:50:03,-75.405195,40.128063,2022-09-23 12:00:03
working,PA,Trexlertown,6896 Hamilton Blvd,2022-09-23 11:50:03,-75.593937,40.55127,2022-09-23 12:00:03
working,PA,Philadelphia,5945 Woodland Ave,2022-09-23 11:50:03,-75.227616,39.930819,2022-09-23 12:00:03
working,PA,Upper Darby,133 S 69th St,2022-09-23 11:50:03,-75.257655,39.957409,2022-09-23 12:00:03
working,CT,Terryville,321 Main St,2022-09-23 11:50:03,-73.019948,41.679227,2022-09-23 12:00:03
working,CT,Meriden,412 W Main St,2022-09-23 11:50:03,-72.817142,41.539431,2022-09-23 12:00:03
working,PA,Bryn Mawr,1257 Lancaster Ave,2022-09-23 11:50:03,-75.328408,40.026812,2022-09-23 12:00:03
working,PA,Collegeville,222 E Main St,2022-09-23 11:50:03,-75.451145,40.185038,2022-09-23 12:00:03
working,PA,Schnecksville,5060 State Hwy 873,2022-09-23 11:50:03,-75.614351,40.678216,2022-09-23 12:00:03
working,CT,Madison,Rt-95 West  South,2022-09-23 11:50:03,-72.580126,41.291849,2022-09-23 12:00:03
working,NJ,Hammonton,96 S White Horse Pike,2022-09-23 11:50:03,-74.78525,39.644742,2022-09-23 12:00:03
working,NY,Southampton,307 N Sea Rd,2022-09-23 11:50:03,-72.398338,40.89537,2022-09-23 12:00:03
broken,NY,Kingston,555 Albany Ave,2022-09-23 11:50:03,-73.996811,41.94445,2022-09-23 12:00:03
working,NJ,Woodbury,444 N Broad St,2022-09-23 11:50:03,-75.149011,39.842786,2022-09-23 12:00:03
working,PA,Lansdowne,201 E Baltimore Ave,2022-09-23 11:50:03,-75.264559,39.940011,2022-09-23 12:00:03
working,PA,Upper Darby,1891 S State Rd,2022-09-23 11:50:03,-75.287515,39.959791,2022-09-23 12:00:03
working,CT,Meriden,783 East Main Street,2022-09-23 11:50:03,-72.777368,41.52881,2022-09-23 12:00:03
working,NJ,Sicklerville,582 Berlin Cross Keys Rd,2022-09-23 11:50:03,-75.001416,39.737819,2022-09-23 12:00:03
working,NJ,Turnersville,5801 Rt 42,2022-09-23 11:50:03,-75.048301,39.761647,2022-09-23 12:00:03
working,PA,Philadelphia,7700 Island Ave,2022-09-23 11:50:03,-75.239145,39.903164,2022-09-23 12:00:03
working,PA,Limerick,32 Ridge Pike,2022-09-23 11:50:03,-75.501968,40.217226,2022-09-23 12:00:03
working,CT,Clinton,108 W Main St,2022-09-23 11:50:03,-72.538205,41.277443,2022-09-23 12:00:03
working,PA,Havertown,1232 Westchester Pike,2022-09-23 11:50:03,-75.318433,39.972507,2022-09-23 12:00:03
working,PA,Darby,101 S Mcdade Blvd,2022-09-23 11:50:03,-75.26436,39.920196,2022-09-23 12:00:03
working,PA,Honesdale,1187 Texas Palmyra Highway,2022-09-23 11:50:03,-75.225179,41.553394,2022-09-23 12:00:03
working,CT,Bristol,150 N Main St,2022-09-23 11:50:03,-72.946179,41.675093,2022-09-23 12:00:03
working,NJ,Woodbury Heights,201 S Evergreen Ave,2022-09-23 11:50:03,-75.159437,39.825172,2022-09-23 12:00:03
working,NJ,Hurffville,122 Delsea Drive,2022-09-23 11:50:03,-75.101518,39.781898,2022-09-23 12:00:03
working,NY,Kingston,1232 Ulster Ave,2022-09-23 11:50:03,-73.988571,41.967094,2022-09-23 12:00:03
broken,PA,Drexel Hill,5008 Township Line Rd,2022-09-23 11:50:03,-75.321084,39.955992,2022-09-23 12:00:03
working,CT,Southington,675 Queen St,2022-09-23 11:50:03,-72.872751,41.635104,2022-09-23 12:00:03
broken,NJ,Turnersville,3501 Rt 42,2022-09-23 11:50:03,-75.033916,39.729968,2022-09-23 12:00:03
working,PA,Broomall,2601 W Chester Pike,2022-09-23 11:50:03,-75.361434,39.982434,2022-09-23 12:00:03
working,PA,Clifton Heights,531 Baltimore Pike,2022-09-23 11:50:03,-75.306877,39.926325,2022-09-23 12:00:03
working,PA,Berwyn,260 W Swedeford Rd,2022-09-23 11:50:03,-75.44271,40.070722,2022-09-23 12:00:03
working,PA,Hamlin,Rte 590 Village Center At Hamlin,2022-09-23 11:50:03,-75.417505,41.404432,2022-09-23 12:00:03
working,NJ,Williamstown,10 S Blackhorse Pike,2022-09-23 11:50:03,-74.991957,39.689222,2022-09-23 12:00:03
working,PA,Royersford,308 N Lewis Rd,2022-09-23 11:50:03,-75.53362,40.194585,2022-09-23 12:00:03
broken,CT,Bristol,646 Farmington Avenue,2022-09-23 11:50:03,-72.922442,41.690398,2022-09-23 12:00:03
working,PA,Holmes,2711 Mac Dade Blvd,2022-09-23 11:50:03,-75.30403,39.900275,2022-09-23 12:00:03
working,NJ,Egg Harbor,Rt 30 & Saint Louis Ave,2022-09-23 11:50:03,-74.643984,39.525711,2022-09-23 12:00:03
working,PA,Gilbertsville,Rt 73/Philadelphia Ave,2022-09-23 11:50:03,-75.619884,40.326546,2022-09-23 12:00:03
inactive,CT,Torrington,693 N Main St,2021-07-07 16:38:03,-73.121959,41.81441,2022-09-23 12:00:03
inactive,CT,Plainville,7 Maple St,2021-07-10 17:35:03,-72.86107,41.670999,2022-09-23 12:00:03
inactive,PA,Prospect Park,Rt 420 & 13,2021-07-10 13:02:03,-75.306348,39.881886,2022-09-23 12:00:03
